datetime,open,high,low,close,volume,Ticker
2022-09-26,113.30000,117.34000,113.13000,115.15000,62723300,AMZN
2022-09-27,117.20000,118.32000,113.050003,114.41000,60094700,AMZN
2022-09-28,114.38000,118.70000,113.80000,118.010002,55763800,AMZN
2022-09-29,115.60000,116.070000,113.059998,114.80000,58969700,AMZN
2022-09-30,114.080002,116.92000,112.84000,113,59479600,AMZN
2022-10-03,113.58000,116.91000,112.45000,115.88000,50941900,AMZN
2022-10-04,119.89000,123,119.79000,121.089996,62812600,AMZN
2022-10-05,118.58000,121.75,117.69000,120.95000,48217500,AMZN
2022-10-06,120.77000,121.53000,119.5,120.30000,42253800,AMZN
2022-10-07,118,118.17000,113.88000,114.56000,54678000,AMZN
2022-10-10,115.099998,116.25,112.43000,113.67000,42339700,AMZN
2022-10-11,112.71000,115.48000,110.39000,112.21000,56432200,AMZN
2022-10-12,112.49000,113.83000,111.40000,112.90000,45728700,AMZN
2022-10-13,107.88000,113.44000,105.35000,112.53000,86868100,AMZN
2022-10-14,114.099998,114.96000,106.60000,106.90000,67737300,AMZN
2022-10-17,110.11000,114.19000,110.089996,113.79000,62782000,AMZN
2022-10-18,119.059998,119.52000,114.79000,116.36000,65607400,AMZN
2022-10-19,114.71000,116.59000,113.22000,115.070000,47198100,AMZN
2022-10-20,113.83000,118.24000,113.51000,115.25,48795100,AMZN
2022-10-21,114.79000,119.59000,114.5,119.32000,55660500,AMZN
2022-10-24,119.98000,120.39000,116.57000,119.82000,49531500,AMZN
2022-10-25,119.65000,121.32000,118.95000,120.60000,50934600,AMZN
2022-10-26,116,119.35000,114.76000,115.66000,68802300,AMZN
2022-10-27,113.92000,114.12000,109.77000,110.96000,129605400,AMZN
2022-10-28,97.91000,103.96000,97.66000,103.41000,223133400,AMZN
2022-10-31,103.56000,104.87000,100.74000,102.44000,99251400,AMZN
2022-11-01,103.99000,104.58000,96.059998,96.79000,153370000,AMZN
2022-11-02,97.32000,97.74000,92.010002,92.12000,135761800,AMZN
2022-11-03,92.47000,93.5,89.019997,89.30000,136683300,AMZN
2022-11-04,91.49000,92.44000,88.040001,90.98000,129101300,AMZN
2022-11-07,91.95000,92.099998,89.040001,90.53000,77495700,AMZN
2022-11-08,90.79000,91.72000,88.23000,89.98000,88703400,AMZN
2022-11-09,89.47000,89.48000,85.87000,86.14000,90796200,AMZN
2022-11-10,92.94000,98.69000,91.65000,96.63000,173414900,AMZN
2022-11-11,97.88000,101.19000,96.66000,100.79000,111590500,AMZN
2022-11-14,98.77000,100.12000,97.29000,98.49000,99533100,AMZN
2022-11-15,103.21000,103.79000,97.34000,98.94000,111336300,AMZN
2022-11-16,96.85000,98.49000,95.54000,97.12000,87958800,AMZN
2022-11-17,95.37000,96.97000,94.029999,94.85000,82617900,AMZN
2022-11-18,95.95000,95.99000,92.48000,94.14000,72428200,AMZN
2022-11-21,93.97000,95.019997,90.59000,92.46000,84330300,AMZN
2022-11-22,92.62000,93.35000,90.87000,93.20000,62192000,AMZN
2022-11-23,93.24000,94.58000,92.83000,94.13000,59414700,AMZN
2022-11-25,93.79000,94.43000,93.070000,93.41000,35088600,AMZN
2022-11-28,93.93000,96.40000,93.43000,93.95000,74943100,AMZN
2022-11-29,94.040001,94.41000,91.44000,92.42000,65567300,AMZN
2022-11-30,92.47000,96.54000,91.53000,96.54000,102805800,AMZN
2022-12-01,96.99000,97.23000,94.92000,95.5,68488000,AMZN
2022-12-02,94.48000,95.36000,93.78000,94.13000,72496400,AMZN
2022-12-05,93.050003,94.059998,90.82000,91.010002,71535500,AMZN
2022-12-06,90.5,91.040001,87.90000,88.25,75503600,AMZN
2022-12-07,88.34000,89.89000,87.48000,88.46000,68086900,AMZN
2022-12-08,89.24000,90.86000,87.88000,90.35000,73305900,AMZN
2022-12-09,88.90000,90.30000,88.63000,89.089996,67398500,AMZN
2022-12-12,89.21000,90.58000,87.87000,90.55000,61999800,AMZN
2022-12-13,95.23000,96.25,90.52000,92.49000,100212000,AMZN
2022-12-14,92.5,93.46000,89.87000,91.58000,70298000,AMZN
2022-12-15,89.89000,89.97000,87.47000,88.45000,84802900,AMZN
2022-12-16,88.27000,89.35000,86.73000,87.86000,146144100,AMZN
2022-12-19,87.51000,87.63000,84.51000,84.92000,83531500,AMZN
2022-12-20,85.33000,86.61000,84.33000,85.19000,74348300,AMZN
2022-12-21,86.18000,87.23000,85.21000,86.77000,59267200,AMZN
2022-12-22,85.52000,85.68000,82.25,83.79000,81431300,AMZN
2022-12-23,83.25,85.78000,82.93000,85.25,57433700,AMZN
2022-12-27,84.97000,85.35000,83,83.040001,57284000,AMZN
2022-12-28,82.80000,83.48000,81.69000,81.82000,58228600,AMZN
2022-12-29,82.87000,84.55000,82.55000,84.18000,54995900,AMZN
2022-12-30,83.12000,84.050003,82.47000,84,62401200,AMZN
2023-01-03,85.46000,86.96000,84.21000,85.82000,76706000,AMZN
2023-01-04,86.55000,86.98000,83.36000,85.14000,68885100,AMZN
2023-01-05,85.33000,85.42000,83.070000,83.12000,67930800,AMZN
2023-01-06,83.029999,86.40000,81.43000,86.080002,83303400,AMZN
2023-01-09,87.46000,89.48000,87.080002,87.36000,65266100,AMZN
2023-01-10,87.57000,90.19000,87.29000,89.87000,67756600,AMZN
2023-01-11,90.93000,95.26000,90.93000,95.089996,103126200,AMZN
2023-01-12,96.93000,97.19000,93.5,95.27000,85254800,AMZN
2023-01-13,94.18000,98.37000,94.12000,98.12000,85549400,AMZN
2023-01-17,98.68000,98.89000,95.73000,96.050003,72755000,AMZN
2023-01-18,97.25,99.32000,95.38000,95.46000,79570400,AMZN
2023-01-19,94.74000,95.44000,92.86000,93.68000,69002700,AMZN
2023-01-20,93.86000,97.35000,93.20000,97.25,67481500,AMZN
2023-01-23,97.56000,97.78000,95.86000,97.52000,76501100,AMZN
2023-01-24,96.93000,98.089996,96,96.32000,66929500,AMZN
2023-01-25,92.56000,97.24000,91.52000,97.18000,94261600,AMZN
2023-01-26,98.24000,99.49000,96.92000,99.22000,68523600,AMZN
2023-01-27,99.53000,103.49000,99.53000,102.24000,87775600,AMZN
2023-01-30,101.089996,101.74000,99.010002,100.55000,70691900,AMZN
2023-01-31,101.16000,103.35000,101.14000,103.13000,66527300,AMZN
2023-02-01,102.53000,106.24000,101.24000,105.15000,80450100,AMZN
2023-02-02,110.25,114,108.88000,112.91000,158154200,AMZN
2023-02-03,105.26000,108.78000,102.52000,103.39000,144374800,AMZN
2023-02-06,102.93000,103.95000,100.65000,102.18000,81945200,AMZN
2023-02-07,101.17000,102.41000,98.080002,102.11000,119501300,AMZN
2023-02-08,102.040001,102.67000,98.78000,100.050003,75878300,AMZN
2023-02-09,101.32000,101.78000,97.57000,98.24000,64622500,AMZN
2023-02-10,97.56000,98.82000,96.23000,97.61000,52740100,AMZN
2023-02-13,97.85000,99.68000,96.91000,99.54000,52841500,AMZN
2023-02-14,98.41000,100.92000,97.52000,99.70000,56202900,AMZN
2023-02-15,99.089996,101.17000,98.45000,101.16000,47957600,AMZN
2023-02-16,99.21000,100.63000,98.099998,98.15000,56339200,AMZN
2023-02-17,97.80000,97.94000,95.65000,97.20000,60029400,AMZN
2023-02-21,95.34000,95.61000,94.27000,94.58000,56580400,AMZN
2023-02-22,95.099998,97.010002,94.80000,95.79000,59534100,AMZN
2023-02-23,96.12000,96.43000,93.67000,95.82000,48467000,AMZN
2023-02-24,93.53000,94.14000,92.32000,93.5,57053800,AMZN
2023-02-27,94.28000,94.78000,93.14000,93.76000,47470300,AMZN
2023-02-28,93.14000,94.69000,92.92000,94.23000,43959300,AMZN
2023-03-01,93.87000,94.68000,91.59000,92.17000,52299500,AMZN
2023-03-02,91.41000,92.23000,90.39000,92.13000,55509400,AMZN
2023-03-03,92.74000,94.94000,92.66000,94.90000,55759600,AMZN
2023-03-06,95.19000,96.55000,93.74000,93.75,52112400,AMZN
2023-03-07,94.059998,95.089996,92.78000,93.55000,49100700,AMZN
2023-03-08,93.60000,94.17000,92.18000,93.92000,44899100,AMZN
2023-03-09,93.68000,96.21000,92.18000,92.25,56218700,AMZN
2023-03-10,92.67000,93.57000,90.25,90.73000,69827500,AMZN
2023-03-13,89.97000,94.019997,88.12000,92.43000,72397100,AMZN
2023-03-14,93.83000,95.070000,92.71000,94.88000,60912700,AMZN
2023-03-15,93.22000,96.67000,93.070000,96.20000,70731800,AMZN
2023-03-16,95.75,100.99000,95.61000,100.040001,84446900,AMZN
2023-03-17,99.79000,100.66000,97.46000,98.95000,87300200,AMZN
2023-03-20,98.41000,98.48000,95.70000,97.71000,62388900,AMZN
2023-03-21,98.14000,100.85000,98,100.61000,58597300,AMZN
2023-03-22,100.45000,102.099998,98.61000,98.70000,57475400,AMZN
2023-03-23,100.43000,101.059998,97.62000,98.71000,57559300,AMZN
2023-03-24,98.070000,98.30000,96.40000,98.13000,56095400,AMZN
2023-03-27,99.070000,99.34000,97.080002,98.040001,46721300,AMZN
2023-03-28,98.11000,98.44000,96.29000,97.24000,38720100,AMZN
2023-03-29,98.69000,100.42000,98.56000,100.25,49783300,AMZN
2023-03-30,101.55000,103.040001,101.010002,102,53633400,AMZN
2023-03-31,102.16000,103.49000,101.95000,103.29000,56750300,AMZN
2023-04-03,102.30000,103.29000,101.43000,102.41000,41135700,AMZN
2023-04-04,102.75,104.20000,102.11000,103.95000,48662500,AMZN
2023-04-05,103.91000,103.91000,100.75,101.099998,45175400,AMZN
2023-04-06,100.75,102.38000,99.80000,102.059998,43808000,AMZN
2023-04-10,100.96000,102.20000,99.57000,102.17000,37261200,AMZN
2023-04-11,100.80000,101,99.010002,99.92000,60417800,AMZN
2023-04-12,100.40000,100.51000,97.71000,97.83000,56735000,AMZN
2023-04-13,98.95000,102.57000,98.71000,102.40000,67925100,AMZN
2023-04-14,102.070000,103.20000,101.11000,102.51000,51450500,AMZN
2023-04-17,103.16000,103.73000,101.59000,102.74000,39919500,AMZN
2023-04-18,103.95000,104.20000,101.52000,102.30000,39790500,AMZN
2023-04-19,101.58000,105.12000,101.39000,104.30000,58398900,AMZN
2023-04-20,103.53000,105.25,103.21000,103.81000,57696900,AMZN
2023-04-21,106.099998,108.15000,105.080002,106.96000,86774200,AMZN
2023-04-24,107.66000,109.23000,105.070000,106.21000,69575600,AMZN
2023-04-25,104.91000,105.45000,102.45000,102.57000,65026800,AMZN
2023-04-26,105.040001,106.62000,104.099998,104.98000,73803800,AMZN
2023-04-27,108.16000,110.86000,106.80000,109.82000,149961200,AMZN
2023-04-28,107.73000,109.48000,104.33000,105.45000,130565000,AMZN
2023-05-01,104.95000,105.23000,101.82000,102.050003,74728100,AMZN
2023-05-02,101.47000,103.90000,101.15000,103.63000,73469400,AMZN
2023-05-03,103.74000,105.96000,103.28000,103.65000,65051900,AMZN
2023-05-04,104.040001,105.39000,103.31000,104,45345500,AMZN
2023-05-05,104.27000,105.76000,103.55000,105.66000,56912900,AMZN
2023-05-08,105.040001,106.099998,104.70000,105.83000,49430900,AMZN
2023-05-09,105.48000,106.79000,105.16000,106.62000,44089400,AMZN
2023-05-10,108.099998,110.67000,108.050003,110.19000,78627600,AMZN
2023-05-11,111.029999,113.28000,110.49000,112.18000,74924800,AMZN
2023-05-12,112.16000,112.64000,109.32000,110.26000,49810100,AMZN
2023-05-15,111.15000,112.29000,109.25,111.20000,53011100,AMZN
2023-05-16,111.050003,114.79000,111.050003,113.40000,71472900,AMZN
2023-05-17,114.89000,115.83000,114.22000,115.5,65655200,AMZN
2023-05-18,116.69000,118.60000,116.34000,118.15000,73174100,AMZN
2023-05-19,118.16000,118.31000,115.70000,116.25,54990200,AMZN
2023-05-22,116.77000,116.77000,114.25,115.010002,70741100,AMZN
2023-05-23,114.27000,117.14000,113.78000,114.99000,67576300,AMZN
2023-05-24,115.35000,117.34000,115.019997,116.75,63487900,AMZN
2023-05-25,116.63000,116.87000,114.31000,115,66496700,AMZN
2023-05-26,116.040001,121.5,116.019997,120.11000,96779900,AMZN
2023-05-30,122.37000,122.92000,119.86000,121.66000,64314800,AMZN
2023-05-31,121.45000,122.040001,119.17000,120.58000,72800800,AMZN
2023-06-01,120.69000,123.49000,119.93000,122.77000,54375100,AMZN
2023-06-02,124.92000,126.39000,124.019997,124.25,61215000,AMZN
2023-06-05,123.36000,125.80000,123.029999,125.30000,47950100,AMZN
2023-06-06,125.070000,127.40000,125,126.61000,45695200,AMZN
2023-06-07,127.010002,127.37000,120.63000,121.23000,95663300,AMZN
2023-06-08,123.010002,125.63000,122.26000,124.25,62159300,AMZN
2023-06-09,124.080002,125.80000,123.19000,123.43000,51330000,AMZN
2023-06-12,124.019997,126.78000,123.53000,126.57000,51338000,AMZN
2023-06-13,128.12000,128.41000,125.18000,126.66000,50564800,AMZN
2023-06-14,126.70000,126.95000,124.12000,126.42000,52422500,AMZN
2023-06-15,125.21000,127.69000,124.32000,127.11000,60458500,AMZN
2023-06-16,127.71000,127.90000,125.30000,125.49000,84188100,AMZN
2023-06-20,124.97000,127.25,124.5,125.78000,56930100,AMZN
2023-06-21,125.64000,126.73000,123.85000,124.83000,52137700,AMZN
2023-06-22,125.31000,130.33000,125.14000,130.14999,90354600,AMZN
2023-06-23,129.11000,130.84000,128.28000,129.33000,71855200,AMZN
2023-06-26,129.33000,131.49001,127.099998,127.33000,59989300,AMZN
2023-06-27,128.63000,130.089996,127.55000,129.17999,46801000,AMZN
2023-06-28,128.94000,131.48000,128.44000,129.039993,52149500,AMZN
2023-06-29,128.77000,129.25999,127.26000,127.90000,40761000,AMZN
2023-06-30,129.47000,131.25,128.95000,130.36000,54310500,AMZN
2023-07-03,130.82001,131.85001,130.070007,130.22000,28264800,AMZN
2023-07-05,130.24001,131.39999,129.64000,130.38000,35895400,AMZN
2023-07-06,128.25,128.73000,127.37000,128.36000,40639900,AMZN
2023-07-07,128.59000,130.97000,128.13000,129.78000,41928700,AMZN
2023-07-10,129.070007,129.28000,125.92000,127.13000,61889300,AMZN
2023-07-11,127.75,129.77000,127.35000,128.78000,49951500,AMZN
2023-07-12,130.31000,131.25999,128.83000,130.80000,54022800,AMZN
2023-07-13,134.039993,134.67000,132.71001,134.30000,61170900,AMZN
2023-07-14,134.059998,136.64999,134.059998,134.67999,54388100,AMZN
2023-07-17,134.56000,135.62000,133.21001,133.56000,48450200,AMZN
2023-07-18,132.71001,133.86000,131.35001,132.83000,54969100,AMZN
2023-07-19,133.39000,135.99001,132.53000,135.36000,54531000,AMZN
2023-07-20,134.070007,134.78999,129.33000,129.96001,59820600,AMZN
2023-07-21,131.34000,131.37000,128.42000,130,133265000,AMZN
2023-07-24,130.31000,131.66000,128.35001,128.80000,45591100,AMZN
2023-07-25,129.31000,129.58000,128.53000,129.13000,39236700,AMZN
2023-07-26,126.51000,129.080002,126.11000,128.14999,53910100,AMZN
2023-07-27,131,132.63000,127.79000,128.25,52610700,AMZN
2023-07-28,129.69000,133.0099945,129.33000,132.21001,46317400,AMZN
2023-07-31,133.20000,133.87000,132.38000,133.67999,41901500,AMZN
2023-08-01,133.55000,133.69000,131.62000,131.69000,42098500,AMZN
2023-08-02,130.14999,130.23000,126.82000,128.21001,51027600,AMZN
2023-08-03,127.48000,129.84000,126.41000,128.91000,88585200,AMZN
2023-08-04,141.059998,143.63000,139.32001,139.57001,152938700,AMZN
2023-08-07,140.99001,142.53999,138.95000,142.22000,71213100,AMZN
2023-08-08,140.62000,140.84000,138.42000,139.94000,51710500,AMZN
2023-08-09,139.97000,140.32001,137.10001,137.85001,50017300,AMZN
2023-08-10,139.070007,140.41000,137.49001,138.56000,58928400,AMZN
2023-08-11,137.39999,139.33000,137,138.41000,42832100,AMZN
2023-08-14,138.30000,140.59000,137.75,140.57001,47148700,AMZN
2023-08-15,140.050003,141.28000,137.23000,137.67000,42781500,AMZN
2023-08-16,137.19000,137.27000,135.0099945,135.070007,41675900,AMZN
2023-08-17,135.46001,136.089996,133.53000,133.98000,48354100,AMZN
2023-08-18,131.62000,134.070007,131.14999,133.22000,48469400,AMZN
2023-08-21,133.74001,135.19000,132.71001,134.67999,41442500,AMZN
2023-08-22,135.080002,135.64999,133.73000,134.25,32935100,AMZN
2023-08-23,134.5,135.95000,133.22000,135.52000,42801000,AMZN
2023-08-24,136.39999,136.78000,131.83000,131.84000,43646300,AMZN
2023-08-25,132.47000,133.87000,130.58000,133.25999,44147500,AMZN
2023-08-28,133.78000,133.95000,131.85001,133.14000,34108400,AMZN
2023-08-29,133.38000,135.14000,133.25,134.91000,38646100,AMZN
2023-08-30,134.92999,135.67999,133.92000,135.070007,36137000,AMZN
2023-08-31,135.059998,138.78999,135,138.0099945,58781300,AMZN
2023-09-01,139.46001,139.96001,136.88000,138.12000,40948300,AMZN
2023-09-05,137.73000,137.80000,135.82001,137.27000,40636700,AMZN
2023-09-06,136.32001,137.45000,134.61000,135.36000,41785500,AMZN
2023-09-07,133.89999,138.029999,133.16000,137.85001,48498900,AMZN
2023-09-08,136.86000,138.85001,136.75,138.23000,38348200,AMZN
2023-09-11,138.75,143.62000,138.64000,143.10001,56764500,AMZN
2023-09-12,142.32001,143,140.61000,141.23000,42668500,AMZN
2023-09-13,140.95000,144.98000,140.87000,144.85001,60465200,AMZN
2023-09-14,145.080002,145.86000,142.95000,144.72000,64033600,AMZN
2023-09-15,142.69000,143.57001,140.089996,140.39000,102861700,AMZN
2023-09-18,140.48000,141.75,139.22000,139.98000,42823500,AMZN
2023-09-19,138.70000,138.84000,135.56000,137.63000,61482500,AMZN
2023-09-20,138.55000,139.37000,135.20000,135.28999,46263700,AMZN
2023-09-21,131.94000,132.24001,129.31000,129.33000,70234800,AMZN
2023-09-22,131.11000,132.029999,128.52000,129.12000,59904300,AMZN
2023-09-25,129.36000,131.78000,128.77000,131.27000,46017800,AMZN
2023-09-26,130.12000,130.39000,125.28000,125.98000,73048200,AMZN
2023-09-27,125.76000,127.48000,124.13000,125.98000,66553400,AMZN
2023-09-28,124.040001,126.58000,123.040001,125.98000,54555000,AMZN
2023-09-29,128.20000,129.14999,126.32000,127.12000,62377600,AMZN
2023-10-02,127.28000,130.47000,126.54000,129.46001,48029700,AMZN
2023-10-03,128.059998,128.52000,124.25,124.72000,51565000,AMZN
2023-10-04,126.059998,127.36000,125.68000,127,44203900,AMZN
2023-10-05,126.71000,126.73000,124.33000,125.96000,39660600,AMZN
2023-10-06,124.16000,128.45000,124.13000,127.96000,46795900,AMZN
2023-10-09,126.22000,128.78999,124.76000,128.25999,38773700,AMZN
2023-10-10,128.82001,130.74001,128.050003,129.48000,42178600,AMZN
2023-10-11,129.74001,132.050003,129.61000,131.83000,40741800,AMZN
2023-10-12,132.17000,134.48000,131.23000,132.33000,55528600,AMZN
2023-10-13,132.98000,133.31000,128.95000,129.78999,45786600,AMZN
2023-10-16,130.69000,133.070007,130.42999,132.55000,42832900,AMZN
2023-10-17,130.39000,132.58000,128.71001,131.47000,49344600,AMZN
2023-10-18,129.89999,130.67000,127.51000,128.13000,42699500,AMZN
2023-10-19,130.57001,132.24001,127.47000,128.39999,60961400,AMZN
2023-10-20,128.050003,128.17000,124.97000,125.17000,56343300,AMZN
2023-10-23,124.63000,127.88000,123.98000,126.56000,48260000,AMZN
2023-10-24,127.74000,128.80000,126.34000,128.56000,46477400,AMZN
2023-10-25,126.040001,126.34000,120.79000,121.39000,74577500,AMZN
2023-10-26,120.63000,121.64000,118.35000,119.57000,100419500,AMZN
2023-10-27,126.20000,130.020004,125.52000,127.74000,125309300,AMZN
2023-10-30,129.72000,133,128.56000,132.71001,72485500,AMZN
2023-10-31,132.75,133.57001,131.71001,133.089996,51589400,AMZN
2023-11-01,133.96001,137.35001,133.71001,137,61529400,AMZN
2023-11-02,138.73000,138.81000,136.47000,138.070007,52236700,AMZN
2023-11-03,138.99001,139.49001,137.45000,138.60001,44007200,AMZN
2023-11-06,138.75999,140.73000,138.36000,139.74001,44970400,AMZN
2023-11-07,140.55000,143.37000,140.5,142.71001,53553500,AMZN
2023-11-08,142.97000,143.12000,141.22000,142.080002,44521700,AMZN
2023-11-09,142.020004,142.64999,139.84000,140.60001,36235400,AMZN
2023-11-10,140.46001,143.64999,139.91000,143.56000,49287800,AMZN
2023-11-13,142.080002,143.23000,140.67000,142.59000,35680600,AMZN
2023-11-14,145,147.25999,144.67999,145.80000,56674600,AMZN
2023-11-15,147.059998,147.28999,142.59000,143.20000,63875700,AMZN
2023-11-16,140.91000,143.32001,139.52000,142.83000,49653500,AMZN
2023-11-17,142.66000,145.23000,142.53999,145.17999,49636700,AMZN
2023-11-20,145.13000,146.63000,144.73000,146.13000,41951200,AMZN
2023-11-21,143.91000,144.050003,141.5,143.89999,71226000,AMZN
2023-11-22,144.57001,147.74001,144.57001,146.71001,45669100,AMZN
2023-11-24,146.70000,147.20000,145.32001,146.74001,22378400,AMZN
2023-11-27,147.53000,149.25999,146.88000,147.73000,53762400,AMZN
2023-11-28,146.98000,147.60001,145.53000,147.029999,42711700,AMZN
2023-11-29,147.85001,148.53999,145.97000,146.32001,40610900,AMZN
2023-11-30,144.75999,146.92999,144.33000,146.089996,65814000,AMZN
2023-12-01,146,147.25,145.55000,147.029999,39924600,AMZN
2023-12-04,145.25,145.35001,142.81000,144.84000,48294200,AMZN
2023-12-05,143.55000,148.57001,143.13000,146.88000,46822400,AMZN
2023-12-06,147.58000,147.85001,144.28000,144.52000,39679000,AMZN
2023-12-07,146.14999,147.92000,145.34000,146.88000,52352800,AMZN
2023-12-08,145.48000,147.84000,145.39999,147.42000,41858000,AMZN
2023-12-11,145.66000,146.19000,143.64000,145.89000,50907300,AMZN
2023-12-12,145.52000,147.5,145.30000,147.48000,44944300,AMZN
2023-12-13,148.12000,149.46001,146.82001,148.84000,52766200,AMZN
2023-12-14,149.92999,150.53999,145.52000,147.42000,58400800,AMZN
2023-12-15,148.38000,150.57001,147.88000,149.97000,110039100,AMZN
2023-12-18,150.56000,154.85001,150.050003,154.070007,62512800,AMZN
2023-12-19,154.39999,155.12000,152.69000,153.78999,43171300,AMZN
2023-12-20,152.89999,155.63000,151.56000,152.12000,50322100,AMZN
2023-12-21,153.30000,153.97000,152.10001,153.84000,36305700,AMZN
2023-12-22,153.77000,154.35001,152.71001,153.42000,29480100,AMZN
2023-12-26,153.56000,153.98000,153.029999,153.41000,25067200,AMZN
2023-12-27,153.56000,154.78000,153.12000,153.34000,31434700,AMZN
2023-12-28,153.72000,154.080002,152.95000,153.38000,27057000,AMZN
2023-12-29,153.10001,153.89000,151.029999,151.94000,39789000,AMZN
2024-01-02,151.53999,152.38000,148.39000,149.92999,47339400,AMZN
2024-01-03,149.20000,151.050003,148.33000,148.47000,49425500,AMZN
2024-01-04,145.59000,147.38000,144.050003,144.57001,56039800,AMZN
2024-01-05,144.69000,146.59000,144.53000,145.24001,45124800,AMZN
2024-01-08,146.74001,149.39999,146.14999,149.10001,46757100,AMZN
2024-01-09,148.33000,151.71001,148.21001,151.37000,43812600,AMZN
2024-01-10,152.059998,154.42000,151.88000,153.73000,44421800,AMZN
2024-01-11,155.039993,157.17000,153.12000,155.17999,49072700,AMZN
2024-01-12,155.39000,156.20000,154.0099945,154.62000,40460300,AMZN
2024-01-16,153.53000,154.99001,152.14999,153.16000,41384600,AMZN
2024-01-17,151.49001,152.14999,149.91000,151.71001,34953400,AMZN
2024-01-18,152.77000,153.78000,151.82001,153.5,37850200,AMZN
2024-01-19,153.83000,155.75999,152.74001,155.34000,51033700,AMZN
2024-01-22,156.89000,157.050003,153.89999,154.78000,43687500,AMZN
2024-01-23,154.85001,156.21001,153.92999,156.020004,37986000,AMZN
2024-01-24,157.80000,158.50999,156.48000,156.87000,48547300,AMZN
2024-01-25,156.95000,158.50999,154.55000,157.75,43638600,AMZN
2024-01-26,158.42000,160.72000,157.91000,159.12000,51047400,AMZN
2024-01-29,159.34000,161.28999,158.89999,161.25999,45270400,AMZN
2024-01-30,160.70000,161.73000,158.49001,159,45207400,AMZN
2024-01-31,157,159.0099945,154.81000,155.20000,50284400,AMZN
2024-02-01,155.87000,159.75999,155.62000,159.28000,76542400,AMZN
2024-02-02,169.19000,172.5,167.33000,171.81000,117154900,AMZN
2024-02-05,170.20000,170.55000,167.70000,170.31000,55081300,AMZN
2024-02-06,169.39000,170.71001,167.64999,169.14999,42505500,AMZN
2024-02-07,169.48000,170.88000,168.94000,170.53000,47174100,AMZN
2024-02-08,169.64999,171.42999,168.88000,169.84000,42316500,AMZN
2024-02-09,170.89999,175,170.58000,174.45000,56986000,AMZN
2024-02-12,174.80000,175.39000,171.53999,172.34000,51050400,AMZN
2024-02-13,167.73000,170.95000,165.75,168.64000,56345100,AMZN
2024-02-14,169.21001,171.21001,168.28000,170.98000,42815500,AMZN
2024-02-15,170.58000,171.17000,167.59000,169.80000,49855200,AMZN
2024-02-16,168.74001,170.42000,167.17000,169.50999,48074600,AMZN
2024-02-20,167.83000,168.71001,165.74001,167.080002,41980300,AMZN
2024-02-21,168.94000,170.23000,167.14000,168.59000,44575600,AMZN
2024-02-22,173.10001,174.80000,171.77000,174.58000,55392400,AMZN
2024-02-23,174.28000,175.75,173.70000,174.99001,59715200,AMZN
2024-02-26,175.70000,176.37000,174.25999,174.73000,44368600,AMZN
2024-02-27,174.080002,174.62000,172.86000,173.53999,31141700,AMZN
2024-02-28,172.44000,174.050003,172.27000,173.16000,28180500,AMZN
2024-02-29,173.0099945,177.22000,172.85001,176.75999,53805400,AMZN
2024-03-01,176.75,178.73000,176.070007,178.22000,31956200,AMZN
2024-03-04,177.53000,180.14000,177.49001,177.58000,37381500,AMZN
2024-03-05,176.92999,176.92999,173.30000,174.12000,37228300,AMZN
2024-03-06,175.53999,176.46001,173.25999,173.50999,32090900,AMZN
2024-03-07,174.83000,177.99001,173.72000,176.82001,34063300,AMZN
2024-03-08,176.44000,178.78999,174.33000,175.35001,37853500,AMZN
2024-03-11,174.31000,174.47000,171.47000,171.96001,28484800,AMZN
2024-03-12,173.5,176.75999,171.98000,175.39000,36610600,AMZN
2024-03-13,175.89999,177.62000,175.55000,176.56000,30772600,AMZN
2024-03-14,177.69000,179.53000,176.47000,178.75,43705800,AMZN
2024-03-15,176.64000,177.92999,173.89999,174.42000,72115500,AMZN
2024-03-18,175.80000,176.69000,174.28000,174.48000,31250700,AMZN
2024-03-19,174.22000,176.089996,173.52000,175.89999,26880900,AMZN
2024-03-20,176.14000,178.53000,174.64000,178.14999,29947200,AMZN
2024-03-21,179.99001,181.42000,178.14999,178.14999,32824300,AMZN
2024-03-22,177.75,179.25999,176.75,178.87000,27964100,AMZN
2024-03-25,178.0099945,180.99001,177.24001,179.71001,29815500,AMZN
2024-03-26,180.14999,180.45000,177.95000,178.30000,29659000,AMZN
2024-03-27,179.88000,180,177.31000,179.83000,33272600,AMZN
2024-03-28,180.17000,181.70000,179.25999,180.38000,38051600,AMZN
2024-04-01,180.78999,183,179.95000,180.97000,29174500,AMZN
2024-04-02,179.070007,180.78999,178.38000,180.69000,32611500,AMZN
2024-04-03,179.89999,182.87000,179.80000,182.41000,31046600,AMZN
2024-04-04,184,185.10001,180,180,41624300,AMZN
2024-04-05,182.38000,186.27000,181.97000,185.070007,42335200,AMZN
2024-04-08,186.89999,187.28999,184.81000,185.19000,39221300,AMZN
2024-04-09,187.24001,187.34000,184.20000,185.67000,36546900,AMZN
2024-04-10,182.77000,186.27000,182.67000,185.95000,35879200,AMZN
2024-04-11,186.74001,189.77000,185.50999,189.050003,40020700,AMZN
2024-04-12,187.72000,188.38000,185.080002,186.13000,38554300,AMZN
2024-04-15,187.42999,188.69000,183,183.62000,48052400,AMZN
2024-04-16,183.27000,184.83000,182.25999,183.32001,32891300,AMZN
2024-04-17,184.31000,184.57001,179.82001,181.28000,31359700,AMZN
